analyte,Chisq_overall,Chi Df_overall,Pr(>Chisq)_overall,DO_DenDF,DO_meansq,DO_NumDF,DO_p.value,DO_statistic,DO_sumsq,pH_DenDF,pH_meansq,pH_NumDF,pH_p.value,pH_statistic,pH_sumsq,pH:DO_DenDF,pH:DO_meansq,pH:DO_NumDF,pH:DO_p.value,pH:DO_statistic,pH:DO_sumsq,VIP_PLSDA_VIP_comp6AVG
X21666,1.0656507986608403,3,0.7853719092509722,6.907825552247148,165687.43336374362,1,0.68428278300386,0.17998801213093385,165687.43336374362,6.907825552065936,263866.56181224366,1,0.6091765538729155,0.2866410382744361,263866.56181224366,6.907825551904438,182722.15869988062,1,0.6695674592483221,0.1984930145212882,182722.15869988062,1.0133876916977604
X21682,3.5347268113641803,3,0.316286021142563,6.182643603507475,80683256.40728326,1,0.3743077031739942,0.9165453697448142,80683256.40728326,6.18264360252719,59852.79936287827,1,0.9800187019250022,6.799156177508898e-4,59852.79936287827,6.182643603359174,166744737.0164007,1,0.21650038425073617,1.8941862716872557,166744737.0164007,0.4635204889980361
X21763,3.213038152205627,3,0.3599306525516767,6.987557746070607,565186.6431917712,1,0.19918262328510827,2.0109932752682025,565186.6431917712,6.987557745700545,3109.8765166155176,1,0.9191797250862659,0.011065266380872891,3109.8765166155176,6.987557745329955,76242.7607275043,1,0.6185673801444658,0.2712797284893905,76242.7607275043,0.9539141440930142
X220689,4.032970597068697,3,0.2579258398941276,7.673424956508573,3838373.984349222,1,0.1665538183926011,2.3356651229535625,3838373.984349222,7.673424956999987,399206.7302426502,1,0.6358978679982058,0.24291880897430984,399206.7302426502,7.673424956894915,872343.9932695167,1,0.48789607434222804,0.5308246274608639,872343.9932695167,0.7116475109609091
X223222,7.02451929490735,3,0.07112035181337752,5.421858016642193,231446.1915426298,1,0.2954058253588797,1.340408803998233,231446.1915426298,5.42185801646006,446814.47870792664,1,0.16406009497792065,2.5877032455021953,446814.47870792664,5.421858016535503,281411.3548299048,1,0.2536802472495089,1.6297794966723307,281411.3548299048,1.691755694681353
X22363,2.3954921912290956,3,0.4944743015272438,6.88493330189502,15980.12604482134,1,0.24994226699972713,1.578381583066241,15980.12604482134,6.884933302306086,563.8023512465966,1,0.8203123867128366,0.05568762381479833,563.8023512465966,6.884933301413375,1240.261278743511,1,0.7367981661440945,0.12250251062277084,1240.261278743511,0.6280995730638571
X224091,3.9106963405449733,3,0.27127018364909283,7.739148971991486,79650.731368992,1,0.24987559426557757,1.5473940953544443,79650.731368992,7.7391489722673414,74165.44726458646,1,0.2654549223823467,1.4408301493791404,74165.44726458646,7.739148971566499,27194.59772208838,1,0.48871481918397663,0.5283160520617769,27194.59772208838,0.9026299532248543
X225305,7.101330420707768,3,0.0687372069591289,54.999999999835524,13661.900083542276,1,0.696574389021237,0.15366260628715805,13661.900083542276,54.99999999871995,246686.3492063484,1,0.10145638128520651,2.7746116662187634,246686.3492063484,54.99999999967333,355359.09774436156,1,0.05053419441433393,3.9969114686347043,355359.09774436156,1.0800713816452119
X2260,1.440179917849946,3,0.6961439479343807,54.99999999937978,4041089.732330861,1,0.5116125562605613,0.43642102309869824,4041089.732330861,54.99999999937982,3560.13233082777,1,0.9844269232245482,3.844796075068692e-4,3560.13233082777,54.99999999937974,8726670.008354183,1,0.3359001090891779,0.9424443666322527,8726670.008354183,0.5799490787300102
X228,0.6428704436546013,3,0.8865517794766414,7.072759614478823,268187.9869551875,1,0.7935710426603636,0.07385160532313023,268187.9869551875,7.072759614221277,684248.6014862956,1,0.6771661232401844,0.18842327068256579,684248.6014862956,7.072759613805555,534536.3549977988,1,0.7125015768667192,0.1471966301263088,534536.3549977988,0.8427767341314772
X228119,0.8101387230153705,3,0.8470404793077151,6.743458814959373,9075242.71673056,1,0.8634827524523085,0.03190540852325168,9075242.71673056,6.743458815236746,99844368.8205441,1,0.5728580221842303,0.35101820142980206,99844368.8205441,6.743458815471608,33035932.23005042,1,0.7436261731228652,0.11614288968856777,33035932.23005042,0.7088115933100382
X228133,0.5572662535444124,3,0.9061417000250824,6.880788669264408,28652.207177362303,1,0.9464856096314543,0.004845225267589635,28652.207177362303,6.880788669460867,737345.4519304379,1,0.7345738237930834,0.12468864239744575,737345.4519304379,6.880788669628851,1278663.8065501002,1,0.6562854578177354,0.21622816510777565,1278663.8065501002,0.5163367168404321
X22863,3.8521082382565055,3,0.277882970490547,55.00000000199383,433051544.7421896,1,0.0829380414512607,3.1189177176516205,433051544.7421896,55.00000000073698,7600320.04043461,1,0.8158820259604058,0.05473891762248868,7600320.04043461,55.00000000073693,77776260.30710046,1,0.4573848554063217,0.5601590832077852,77776260.30710046,1.1404377927202136
X229167,1.0025568158932856,3,0.8006332826436489,7.0713625320845965,175486.6170979728,1,0.4654463884532688,0.5950984115521811,175486.6170979728,7.071362532047713,16593.650927253573,1,0.8192154957085258,0.0562712728295795,16593.650927253573,7.071362532299072,12431.02261007438,1,0.8431095818906967,0.04215524768532317,12431.02261007438,0.7567689729481524
X229935,8.539721039574601,3,0.03607985165030254,5.646897020087484,1102595.4074238804,1,0.3591481054233223,0.9958076374882298,1102595.4074238804,5.646897022196835,8212163.847330213,1,0.036678247491576395,7.416805316269843,8212163.847330213,5.6468970171590005,540879.7070724425,1,0.5123405603384447,0.4884948183518701,540879.7070724425,2.0991528032550666
X23170,0.9028209991213316,3,0.8247469841403556,55.000000000780695,307.32865497076745,1,0.8125014727647188,0.05680700567314318,307.32865497076745,54.999999999629935,64.9894736842066,1,0.9131234641837336,0.012012734057045468,64.9894736842066,54.9999999997964,4275.665497075989,1,0.3778753981993339,0.79031925666665,4275.665497075989,0.20682783218502146
X234496,0.660852452126278,3,0.8823708818916547,7.0301895131639816,328181.8799541159,1,0.5862753751939518,0.325162718778607,328181.8799541159,7.030189512955549,14587.956437449671,1,0.9076696726838511,0.014453752222055081,14587.956437449671,7.03018951336924,144398.00919959447,1,0.7164109302551077,0.1430695968470991,144398.00919959447,0.812798510959343
X236816,6.176412015738151,3,0.10333582542929504,4.187129343789265,6893320566.10195,1,0.07504084758198504,5.55396115940234,6893320566.10195,4.187129341022786,68922490.43907644,1,0.8247846712126374,0.05553097831983929,68922490.43907644,4.18712934075142,345402759.477754,1,0.6245460112672931,0.27829164364172737,345402759.477754,1.0315164871958682
X236822,1.0428088331714207,3,0.7908950212111159,7.28183074287034,22178455.611943115,1,0.7478021520929958,0.1115476985264961,22178455.611943115,7.281830742777771,83784174.3846838,1,0.5361716018882252,0.42139687222050276,83784174.3846838,7.281830742255724,19128281.244644217,1,0.7651197575659249,0.09620668755937158,19128281.244644217,0.9858028081941148
X236845,3.96549310256205,3,0.26521444049417303,54.99999999772339,63581124.21729377,1,0.146615837403558,2.167926299452588,63581124.21729377,54.99999999796733,29695342.322555974,1,0.31870588084324736,1.012522417381325,29695342.322555974,54.999999997841535,22491128.886298705,1,0.38499247033621986,0.7668802717351529,22491128.886298705,0.8591673999079812
X236851,3.128369953778588,3,0.3722533943557153,54.999999999042835,640073.1796992503,1,0.09555237732224212,2.87619521170028,640073.1796992503,54.99999999916843,3378.1855472012508,1,0.9023921561157816,0.01518001597826785,3378.1855472012508,54.9999999991684,29323.32706766886,1,0.7179997785957388,0.13176557865270788,29323.32706766886,0.6949517353955733
X237703,2.5214265263365405,3,0.47143127244214456,55.00000000147658,220140.09097744434,1,0.13184560198814968,2.339697863660642,220140.09097744434,55.00000000056633,3825.58805346713,1,0.8409411192917207,0.04065920094881678,3825.58805346713,55.00000000042234,1364.217293233006,1,0.9045950815891316,0.014499204903450353,1364.217293233006,0.71445394871177
X237707,4.065910146271449,3,0.25443441582084464,8.043732542773277,4044305.7572935526,1,0.16638376643280772,2.3154779440087383,4044305.7572935526,8.043732542065966,1905380.9745800379,1,0.32664526641795866,1.0908837972048808,1905380.9745800379,8.043732541893705,2112.987786390543,1,0.9731017089325136,0.0012097444923702453,2112.987786390543,0.7469424964827223
X237709,0.2414885634689199,3,0.970629025354651,7.953998831896154,304517.0174906415,1,0.7901049605232026,0.07578794839950233,304517.0174906415,7.953998831322157,320003.3582987487,1,0.7849868419902752,0.07964217634293082,320003.3582987487,7.953998831322166,55881.65612132165,1,0.9090458258217327,0.013907781264577816,55881.65612132165,0.8543214732776985
X239300,0.1318782891110004,3,0.9877549256649748,54.99999999854143,524149.1796992714,1,0.8774694677689288,0.02399312006290691,524149.1796992714,54.99999999638068,2148877.624143608,1,0.7549862151162923,0.09836565778115516,2148877.624143608,54.999999997379085,70690.88730157216,1,0.9548429768156976,0.003235901174839519,70690.88730157216,0.9463350302040139
X239310,0.32501615547641904,3,0.955256960837509,7.113581952221403,268052.07155911264,1,0.6986927893127883,0.16251554387107517,268052.07155911264,7.113581952289018,24395.04799285273,1,0.906567896538365,0.014790314692438957,24395.04799285273,7.113581952636239,88889.94947126409,1,0.8229607925210145,0.05389250826889859,88889.94947126409,0.8427808011891752
X239311,10.639517734489232,3,0.013843729656934598,8.846031607072915,10419776.082208376,1,0.006747098326873535,12.354326540597734,10419776.082208376,8.846030920037208,10571.571875954483,1,0.9133569411202072,0.012534304957468968,10571.571875954483,8.846032420698789,1649.8660387883097,1,0.965704334991256,0.0019561825158831317,1649.8660387883097,1.1425499185229695
X239314,0.6745063435071188,3,0.8791832938906776,7.549388724926701,432740.81895319937,1,0.616596661800439,0.2725427918741193,432740.81895319937,7.549388724850198,208.72212410005199,1,0.9911493251502126,1.3145445942846617e-4,208.72212410005199,7.549388724923188,337592.9019557663,1,0.657715193857912,0.2126180567816068,337592.9019557663,0.8256608163133854
X239316,1.5384422645165614,3,0.6734267151864479,7.040382472798805,430296.5056429949,1,0.4538517126887527,0.6283152195700666,430296.5056429949,7.0403824724837785,2271.772650767458,1,0.9556715662357359,0.0033172226898456228,2271.772650767458,7.040382472074688,322034.2631187049,1,0.5148193686827871,0.47023163350619623,322034.2631187049,0.8802491399412115
X239325,1.085877779396128,3,0.7804842912966526,7.270025609460032,259246.79204227074,1,0.45898061277247715,0.611358576292355,259246.79204227074,7.270025609503124,3790.5648010336968,1,0.9272287657243223,0.008938950726634328,3790.5648010336968,7.270025609373814,63464.2509185362,1,0.7099340854991188,0.1496620798327593,63464.2509185362,0.8799270688022399
X239337,3.4750913468514,3,0.32400708798583955,8.345068435267759,3546373.5774087044,1,0.16742786876200544,2.2862848129944746,3546373.5774087044,8.345068434629496,3100.8294724695124,1,0.9653893274990368,0.001999050347023182,3100.8294724695124,8.345068435112378,662346.1091130045,1,0.5310524197053222,0.4270029135840602,662346.1091130045,0.8673933673681375
X239368,1.2177545276459796,3,0.748749267987471,7.567458255831668,277951.15858978475,1,0.6802750485639881,0.18354658139598712,277951.15858978475,7.5674582568281625,379917.77743156586,1,0.6306954059175924,0.2508808008317769,379917.77743156586,7.567458256828152,703815.303984456,1,0.5157210331572358,0.4647683198585958,703815.303984456,0.9024781039948823
X239377,0.820741602675298,3,0.8444997531320413,7.492515782860071,136416.15790482893,1,0.6659951039652346,0.20178014984722462,136416.15790482893,7.492515782946716,116818.14037378201,1,0.6892910427181804,0.17279171493702838,116818.14037378201,7.492515784079538,153827.3299730936,1,0.6469593699840683,0.22753390924720177,153827.3299730936,0.879507461086834
X240027,7.886456667768243,3,0.048417523966787036,5.676781093267273,9696899461.733568,1,0.03589365223513964,7.485758898454773,9696899461.733568,5.67678109558951,141616978.8444368,1,0.7527745792096822,0.10932469329402558,141616978.8444368,5.676781095865156,359690640.9294855,1,0.6181747735663301,0.2776719947086503,359690640.9294855,1.2072684156520033
X240058,0.8465782376994184,3,0.8382967077979265,7.159319589807927,161424.22117850263,1,0.5140554950392044,0.4711793864486478,161424.22117850263,7.159319589371105,31555.77189098666,1,0.7701447258475945,0.09210779602936475,31555.77189098666,7.15931958960716,4126.018733271893,1,0.9156266616382602,0.012043390768903888,4126.018733271893,0.8900368702752366
X240078,0.6355957683082352,3,0.8882373406194967,6.782783282634408,3.3654482933121073,1,0.9922452102279821,1.0166656812908758e-4,3.3654482933121073,6.782783282983755,75.18195380351895,1,0.9633625500863396,0.002271165848434721,75.18195380351895,6.782783282561881,15813.86137243498,1,0.5124098644691851,0.4777197194797334,15813.86137243498,0.966666182669911
X240085,2.0677929940920876,3,0.5584558884516557,54.99999999957063,1277158.8512113658,1,0.25585947022594685,1.3183412458422192,1277158.8512113658,54.99999999957789,80870.4067669192,1,0.7737244169023484,0.08347809883456923,80870.4067669192,54.99999999957054,551902.7436090176,1,0.45359847277726917,0.5696990236595371,551902.7436090176,0.7262312625164887
X2403,3.8840884281955823,3,0.2742555750557617,54.99999999935857,3284490.8071010895,1,0.21151953469551754,1.5979899041782555,3284490.8071010895,54.99999999935857,2716791.2187969866,1,0.25524598375700847,1.3217893409875217,2716791.2187969866,54.99999999935853,1956482.7977443552,1,0.33351313162447205,0.9518795886822168,1956482.7977443552,0.5241392235827004
X241301,2.0862827538937836,3,0.554692836637716,7.135032342905214,16010318.748820867,1,0.6576288891499409,0.2137274032519679,16010318.748820867,7.1350323428280475,86797894.95956516,1,0.31678071390274654,1.1586957754236586,86797894.95956516,7.1350323426077225,6400233.110712248,1,0.7783747960566847,0.08543897372814875,6400233.110712248,1.0872762321404141
X241312,5.553547430679373,3,0.1354707372960256,6.087428775862969,71130543.61905563,1,0.07813709752408618,4.4742766723733896,71130543.61905563,6.087428774279943,118940.89318302207,1,0.9338467468888523,0.007481658886373013,118940.89318302207,6.087428776079062,9616077.013171514,1,0.4658672634059018,0.604873615056318,9616077.013171514,1.003584736275185
X241360,2.850243917531543,3,0.41529552083171584,6.392557061600197,6359238.748394739,1,0.22898624319512464,1.7690527006064238,6359238.748394739,6.392557062138773,68897.98443765816,1,0.8941493331720267,0.019166471060163566,68897.98443765816,6.3925570617374445,668226.3563157314,1,0.6805208125757616,0.1858913758435535,668226.3563157314,1.0078826641360457
X241374,6.920773192419119,3,0.0744663330480333,54.99999999987859,1090042.4000835433,1,0.022192684152550636,5.539539460293637,1090042.4000835433,55.000000000020634,22990.386048455373,1,0.7337944361017458,0.11683596042965116,22990.386048455373,55.000000000020584,263703.3825396792,1,0.2520142130882759,1.3401270384340116,263703.3825396792,0.9916746887406052
X241382,0.059016495037553796,3,0.9962536983634553,7.362644357031898,28891.589648743036,1,0.8564336959992642,0.03510573540572379,28891.589648743036,7.362644357057858,3408.7836300039585,1,0.9503978420158237,0.004141961644380752,3408.7836300039585,7.362644356920318,2270.2649991275653,1,0.9595095342128512,0.002758564804817359,2270.2649991275653,0.6464221893634301
X241383,2.7220710815940947,3,0.4364895664975071,6.841705254603352,61205.859205329245,1,0.5647581711533007,0.36590677325245863,61205.859205329245,6.841705253003455,173326.13629208345,1,0.34334626478427094,1.036195032214007,173326.13629208345,6.841705253575428,97209.70961537876,1,0.47132113874002257,0.5811484657840512,97209.70961537876,0.9467543726587131
X241399,1.59521967464309,3,0.660474211575864,55.00000000038956,81584.16875522137,1,0.42055048665455264,0.6586070807427067,81584.16875522137,55.00000000038956,44463.23308270715,1,0.551555591994956,0.358939737792084,44463.23308270715,55.00000000038951,57864.42138680081,1,0.4971825932315226,0.46712393139370795,57864.42138680081,0.8739298193752764
X241618,2.4895346721260694,3,0.4771853717629791,6.795845799768932,325364.13919146225,1,0.5016136854067035,0.5034145197013742,325364.13919146225,6.7958457995718815,351021.51041146694,1,0.48580321814600613,0.5431124816267905,351021.51041146694,6.795845799709866,430975.51768105704,1,0.44184241196459917,0.6668200551407097,430975.51768105704,0.9930086252970657
X241681,2.232451932422123,3,0.5255846698721738,55.00000000003135,8.342188805346874,1,0.9671444103594171,0.0017121375596622968,8.342188805346874,54.99999999875345,2068.552715121155,1,0.5173906107353743,0.4245464685995067,2068.552715121155,55.000000000031314,8380.973767752756,1,0.1951291400870693,1.7200977236473936,8380.973767752756,0.8159315466686211
X241684,2.3493134309674133,3,0.5031396418822414,54.99999999874713,7603.308270676708,1,0.27062341794122735,1.2383816580843452,7603.308270676708,54.99999999803089,3844.8334168755405,1,0.4321434343635622,0.6262236137670977,3844.8334168755405,54.99999999875151,2035.4299081036063,1,0.5671147114314044,0.3315187251098355,2035.4299081036063,0.9509344097747389
X242849,1.1478214166590988,3,0.7655441172156046,7.496731078916462,93314.91878579582,1,0.6428348124982679,0.23335840028928134,93314.91878579582,7.496731079244703,382.6669342705637,1,0.9761291714915354,9.569589170405528e-4,382.6669342705637,7.496731078829623,237374.7618591621,1,0.4646081043849346,0.5936177774923492,237374.7618591621,0.7055196175588883
X2476,1.264546143767575,3,0.737568659305512,54.99999999881012,41808817.50008357,1,0.2958969500392053,1.113680932353892,41808817.50008357,54.99999999881012,891918.3187969666,1,0.8780653368300402,0.023758443415897522,891918.3187969666,54.999999998810075,2628721.219381744,1,0.7922932131716978,0.0700224707023505,2628721.219381744,1.1079595132556204
X247669,3.522780833736192,3,0.31781952020565596,5.704796770313688,9064.198135433015,1,0.4505404466647918,0.6556597593615043,9064.198135433015,5.704796770407739,4626.226050004652,1,0.5850346691395971,0.3346385651964866,4626.226050004652,5.704796771121224,23750.50308683791,1,0.24023968971040977,1.7179952275929473,23750.50308683791,0.7553549401257347
X247758,0.3365470608313217,3,0.9530145906871909,54.999999999093646,86.23692564745328,1,0.9224203222525601,0.009571357382737154,86.23692564745328,54.999999999093646,2733.3667502088388,1,0.5840054741322674,0.30337387178310476,2733.3667502088388,54.99999999909361,20.552715121137492,1,0.9620796137985226,0.0022811270245671413,20.552715121137492,0.6695688826663055
X249106,3.923981716057142,3,0.26979059681981205,6.235726996133984,281139.482703778,1,0.41558796801470094,0.7601392986445079,281139.482703778,6.235726996123975,821505.0189195516,1,0.18488157711244416,2.2211688052809366,821505.0189195516,6.235726996225043,7620.962006539839,1,0.8903861614100783,0.020605404331455676,7620.962006539839,1.287690920098219
X251689,4.0074909239388035,3,0.26065638079188264,6.789488418880365,986026.6086365076,1,0.2875023699282791,1.3316947283107456,986026.6086365076,6.7894884192947575,410882.825222276,1,0.4812966256883173,0.5549246719199251,410882.825222276,6.789488418826077,650169.8771850609,1,0.38084864903467264,0.8780978021993444,650169.8771850609,1.5953155647187804
X253093,1.7006604509884937,3,0.6367869722517905,8.721002220436255,4239.948731011343,1,0.44184484876052055,0.6491069296351709,4239.948731011343,8.721002219719622,4101.246329126531,1,0.4491533020923456,0.6278725478224931,4101.246329126531,8.721002220440543,81.01404304347109,1,0.9138459097330861,0.01240269165347566,81.01404304347109,0.904728939516264
X253514,1.7876581927137067,3,0.6176243272722417,7.604329175421126,3203418.324776264,1,0.4765958611121357,0.5604421659388037,3203418.324776264,7.604329177614402,4582182.149764133,1,0.3980523967651387,0.8016586746969098,4582182.149764133,7.604329176195531,374879.78043291863,1,0.8046669467927611,0.06558570090191451,374879.78043291863,1.075894671461327
X253863,0.6180679708780872,3,0.8922839525020978,54.999999997212655,121844.2857142845,1,0.756312681792279,0.09726773319675217,121844.2857142845,54.99999999739123,314725.05296574114,1,0.6182011600619348,0.25124356306695894,314725.05296574114,54.99999999721262,277924.1172932391,1,0.6394850624323396,0.2218655452846764,277924.1172932391,0.9969822659933035
X257,1.311056364561182,3,0.726509322472841,6.522079822123195,968436.6412218546,1,0.41618426735074676,0.7534300371789123,968436.6412218546,6.522079822318013,2303.6598285623813,1,0.9674986104440074,0.0017922148299670856,2303.6598285623813,6.52207982215482,92361.7170707432,1,0.7969316583403003,0.07185611217551673,92361.7170707432,0.8673541493409892
X2575,2.44871140209284,3,0.4846314254270758,6.316604078851957,1438277.5752681391,1,0.4059726546270722,0.792498553746794,1438277.5752681391,6.316604078908809,362948.95363527886,1,0.6696594623345469,0.1999867937774434,362948.95363527886,6.316604079054982,1544837.6423875717,1,0.39008936594688093,0.8512137145276105,1544837.6423875717,0.28478148375021106
X2674,9.647469420303764,3,0.021813193915538088,6.578632636174607,92589.49874497886,1,0.03621487579188013,6.881122470120032,92589.49874497886,6.578632635636257,29412.0589712077,1,0.18549438885994193,2.1858632201553885,29412.0589712077,6.578632636368573,2893.206858813793,1,0.6578110258233565,0.21501910040277247,2893.206858813793,1.9404260239272977
X26868,2.150937116446812,3,0.5416767645635712,7.405087082584882,4251972.061567331,1,0.3026684841925592,1.2270055173023022,4251972.061567331,7.405087082418603,255830.9366623734,1,0.7932657232635544,0.07382597209861211,255830.9366623734,7.405087082176143,896820.4719043624,1,0.6257514028071179,0.25879842367794964,896820.4719043624,0.8767635702764935
X26916,2.4580507793270954,3,0.4829199701184606,6.901113575466944,250871127.38411087,1,0.6573292702698199,0.21475027771055472,250871127.38411087,6.901113574937055,882526831.8733107,1,0.4139577829915013,0.7554591244038595,882526831.8733107,6.901113575892315,903451588.624838,1,0.4087519866218147,0.7733710992503555,903451588.624838,0.9835471447910134
X26918,2.0240112111528106,3,0.5674380747696832,6.714464990155246,230842474.4925377,1,0.5659305880440529,0.3643373752183903,230842474.4925377,6.714464989856424,389424050.75816905,1,0.4598081504490227,0.6146257824173992,389424050.75816905,6.714464989797785,249823697.9486599,1,0.5507996618715334,0.3942953331186417,249823697.9486599,0.9212021031749124
X26987,2.277825604730083,3,0.5167822376008804,6.312663155264633,45804.003549838584,1,0.3112116923655509,1.2115792486414032,45804.003549838584,6.312663155755721,15597.251038940703,1,0.5432782676726428,0.41256886363807205,15597.251038940703,6.312663154957422,1040.7405612026457,1,0.873408164105167,0.027529027365490573,1040.7405612026457,0.8831654374251019
X2706,4.023796314767424,3,0.25890599630003913,7.636232436839544,2161417.8920530356,1,0.13126389729729,2.85662442226234,2161417.8920530356,7.636232438163525,409308.401347695,1,0.4840095861717967,0.5409598855575176,409308.401347695,7.636232438961208,11027.550117826484,1,0.907024759315206,0.01457449255885595,11027.550117826484,0.4192942951765369
X29926,1.2896780075122933,3,0.7315855830917346,6.700127546823403,5325689.268779297,1,0.4228944198231057,0.7282896676518945,5325689.268779297,6.700127546601651,39438.15004919819,1,0.9436014300468305,0.005393179313054358,39438.15004919819,6.700127546818809,774354.3075985886,1,0.7547940881531197,0.10589319294909841,774354.3075985886,0.4917812205262136
X307,1.9503751080842449,3,0.5827701527943403,6.461051056407792,2819709.5768373883,1,0.6603853715284473,0.21188005935711365,2819709.5768373883,6.461051056341,11610447.342434067,1,0.3838612788258343,0.8724381731670238,11610447.342434067,6.461051056747192,2089887.7974505406,1,0.7046558615152709,0.15703941789288198,2089887.7974505406,1.3416872863956883
X3122,3.480497779737334,3,0.32330031588906094,7.110819527310441,195839790.4935975,1,0.15923380720635252,2.471836619702648,195839790.4935975,7.110819527313765,4679603.436537293,1,0.814842317145904,0.05906468297869935,4679603.436537293,7.110819528127134,10998948.504566915,1,0.7203088570345308,0.13882573926007652,10998948.504566915,0.7229697732893062
X31223,2.427956215211907,3,0.4884517992237177,6.538221353560908,118956638.17965677,1,0.23614949328194454,1.701321319648675,118956638.17965677,6.538221353500008,78158.78619247656,1,0.974326115952188,0.001117829246874792,78158.78619247656,6.538221353131054,253.49226180795196,1,0.9985375602042585,3.6254537449897912e-6,253.49226180795196,0.7186968372930286
X31267,2.2638887993800836,3,0.5194741304660085,54.999999999675495,16720276.222556395,1,0.152487545760974,2.105110886176717,16720276.222556395,54.99999999966844,449794.26700083184,1,0.8127884746198605,0.056629854399532144,449794.26700083184,54.99999999967545,31234.82840434341,1,0.9502249512173493,0.003932517407406322,31234.82840434341,0.36794841271309403
X31273,6.354195543575884,3,0.09559347338180545,6.661352349252571,708049.2314017143,1,0.14282617914753723,2.759250089795947,708049.2314017143,6.661352349552897,446.4884249252709,1,0.9679502401690694,0.0017399541895257566,446.4884249252709,6.66135234998943,598795.8951750036,1,0.1726080070029965,2.3334925796899504,598795.8951750036,0.9759587643986581
X31285,2.573788240804106,3,0.4621033481241829,5.41729307760697,216650021.6162684,1,0.49838794862178093,0.5260475570726826,216650021.6162684,5.417293075930715,328167195.90556717,1,0.4099417522282537,0.796822222447233,328167195.90556717,5.4172930755844675,417105406.3758315,1,0.35705299837800003,1.0127729433346084,417105406.3758315,0.7986199614215435
X31338,4.777896162461843,3,0.1888020709912313,6.205005912192769,404004.5786938988,1,0.29585884329749446,1.3026285697169662,404004.5786938988,6.205005912302198,10492.599111268633,1,0.8599306320431458,0.033831199183713065,10492.599111268633,6.205005912908551,763399.6702738756,1,0.16609716761915994,2.4614231448220956,763399.6702738756,0.831049688014353
X31357,0.1875567073827824,3,0.979572625053058,5.981256410487793,1248411.1176301914,1,0.877705789334627,0.02578786628069382,1248411.1176301914,5.9812564101676,1043157.211630282,1,0.8881185706352696,0.02154802877302778,1043157.211630282,5.981256409290094,3176867.0911009507,1,0.8064023255642326,0.0656231129152088,3176867.0911009507,0.6531458725482571
X31359,1.9891140163676937,3,0.5746692028785986,6.623268307938977,3284262.675535666,1,0.8096004048690365,0.0628801450327805,3284262.675535666,6.623268308881292,45450191.530973464,1,0.38365044401552095,0.870184549038586,45450191.530973464,6.623268309149981,15565394.892343689,1,0.6030214458460584,0.2980134005765651,15565394.892343689,1.0613193671524574
X31408,3.525357603885368,3,0.3174881861592145,6.439028332875653,394306635.973552,1,0.16212343457950662,2.492236932431669,394306635.973552,6.439028333153056,6394758.147490466,1,0.8468663089269424,0.04041842306253514,6394758.147490466,6.4390283330458535,613773.9137452125,1,0.9522248799189639,0.0038793920173880872,613773.9137452125,1.0528119600969772
X3143,2.8339280493130445,3,0.4179451673449605,5.08883398048395,8065267.651075015,1,0.4606567966901486,0.6362468511801922,8065267.651075015,5.088833989236686,12693944.352655951,1,0.36215380632830385,1.001390464996834,12693944.352655951,5.088833985501777,12983949.671242736,1,0.3571836032659515,1.024268189426941,12983949.671242736,0.6258929234785537
X31460,3.314037457756399,3,0.34569366584996436,6.4958841724729375,3324161.4344598404,1,0.19612951456328565,2.075061399806087,3324161.4344598404,6.495884172689311,254757.51537971676,1,0.7028335416791869,0.1590288248322864,254757.51537971676,6.495884172913574,130221.67844718538,1,0.7844322908116248,0.08128906603707822,130221.67844718538,1.0990776605042318
X316060,1.2789617465596166,3,0.7341347767312363,6.320735140249093,144017.32591502473,1,0.6450066093680283,0.233814429383433,144017.32591502473,6.320735142728275,460429.7027457951,1,0.41886295255250394,0.7475149780396008,460429.7027457951,6.320735142440662,73009.81923740293,1,0.7417985183130757,0.11853260790617161,73009.81923740293,0.8012336292135498
X31695,2.256294680765336,3,0.5209453509715979,6.245698868240066,9722.693625598442,1,0.3238465944040764,1.146805115984751,9722.693625598442,6.2456988685433465,2914.5096156701034,1,0.5782217932099647,0.34377042685344295,2914.5096156701034,6.245698868205812,773.9422591205536,1,0.7723564514121085,0.09128755635160893,773.9422591205536,0.5010687757587594
X318782,1.0772873193818668,3,0.782559649600132,55.000000000287635,30929389.18304104,1,0.4233960450330967,0.6505333500747752,30929389.18304104,55.000000000442874,6240692.5000001,1,0.7185180543583274,0.1312595788680371,6240692.5000001,54.9999999995253,10855055.657894596,1,0.6346713222774953,0.228312808914127,10855055.657894596,0.8496149632513017
X318795,1.5753641498226898,3,0.6649886435945077,7.394128219124942,52256639.78061467,1,0.3353889689760807,1.061512793219473,52256639.78061467,7.394128218808257,581037.7159619434,1,0.9163770211226626,0.01180288230215346,581037.7159619434,7.394128218810229,4910092.5868023,1,0.7608695550895821,0.09974093471498427,4910092.5868023,0.8501805199747733
X3188,7.26907751053227,3,0.06379834614400284,54.9999999985463,59213.377527151344,1,0.051716903850837236,3.954994141907615,59213.377527151344,55.00000000067314,50931.11787802829,1,0.0705134223234191,3.401803465037011,50931.11787802829,54.999999999257646,6287.019632414344,1,0.5196710861433688,0.419924126180024,6287.019632414344,0.6459937404289225
